place_id,name,address,city,province,postal_code,phone,website,category,capacity_min,capacity_max,coordinator_name,coordinator_email,coordinator_phone,venue_type,catering,accommodations,indoor_outdoor,rating,review_count,google_closed,has_weddings_page,weddings_page_url,has_packages,packages,has_pricing,has_testimonials,booking_platform,instagram_handle,wedding_readiness_score,score_reasoning,description,source,scraped_at,enriched_at
ChIJTdzUfBpQ04kR6wAObq6QAno,Stone Mill Ballroom,"271 Merritt St, St. Catharines, ON L2T 1K1, Canada",St. Catharines,ON,L2T 1K1,(905) 680-8300,http://www.stonemillballroom.com/,Wedding Venue,,,,,,,,,,4.8,78,no,,,,,,,,,0,Website unreachable,,google_places,2026-05-17T23:04:44.486262,2026-05-18T00:54:28.032968+00:00
ChIJ___7F41E04kRZgG4bSy0qbY,Niagara Wedding Chapel,"7973 Lundy's Ln, Niagara Falls, ON L2H 1H3, Canada",Niagara Falls,ON,L2H 1H3,(800) 393-7270,http://niagaraweddingchapel.com/,Wedding Venue,,,,,,other,unknown,unknown,unknown,4.9,53,no,yes,https://www.niagaraweddingchapel.com/wedding-packages,yes,"Elopements, intimate weddings, vow renewals, commitment ceremonies",no,no,,,95,"This is a dedicated wedding chapel with 'wedding' in its name, specialized packages for elopements and intimate ceremonies, and wedding-specific metadata including detailed keywords for wedding photography, flowers, and Elvis ceremonies.","Intimate wedding chapel in Niagara Falls specializing in elopements, small weddings, and vow renewals. Offers all-inclusive packages with photography and flowers.",google_places,2026-05-17T23:04:45.060439,2026-05-18T00:54:37.987317+00:00
ChIJvVeBiuE4MU0R_v_y_onpjGw,AMO Estate Winery,"976 York Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(289) 547-9696,https://amowines.ca/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.6,166,no,yes,https://amowines.ca/weddings,no,,no,no,,,72,"Estate winery with dedicated weddings page URL shows clear wedding business presence, though page content details are not fully rendered in provided HTML.",AMO Estate Winery offers a picturesque wine country setting for your celebration. This charming winery venue combines rustic elegance with vineyard views.,google_places,2026-05-17T23:04:45.636388,2026-05-18T00:54:45.846962+00:00
ChIJN5BbID9Z04kRfndIbALt4CA,Bella Terra Vineyards,"925 Line 2 Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-0777,http://bellaterravineyards.ca/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.7,488,no,unknown,,no,,no,no,,,72,"Family-owned Niagara winery that explicitly mentions 'book an event' in meta description, indicating active private events business typical of wine country wedding venues.","A family-owned Niagara vineyard estate with three generations of grape-growing tradition. Located near historic Niagara-on-the-Lake, offering tastings and private event bookings.",google_places,2026-05-17T23:04:46.231616,2026-05-18T00:54:58.644246+00:00
ChIJG1WBH2pf04kR982ukzxdwUI,The Wee Wedding Cottage - Niagara Weddings with Rev Deb,"322 Mary St, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-9502,https://www.revdebweddings.com/,Wedding Venue,,,Rev Deb,,,other,unknown,unknown,unknown,4.3,6,no,yes,https://www.revdebweddings.com/,unknown,,unknown,unknown,,,85,"This is a dedicated wedding venue with 'Wee Wedding Cottage' and 'Niagara Weddings' in the name, operated by an officiant Rev Deb, clearly focused exclusively on weddings.","The Wee Wedding Cottage offers intimate Niagara weddings with Rev Deb as your officiant. A charming, specialized wedding venue perfect for couples seeking a cozy ceremony.",google_places,2026-05-17T23:04:46.821514,2026-05-18T00:55:12.012275+00:00
ChIJ1YgoQI5E04kRaSlEZXbXiM4,The Little Wedding Chapel on the Lane,"The Terrace, 7737 Lundy's Ln Unit 101, Niagara Falls, ON L2H 3W9, Canada",Niagara Falls,ON,L2H 3W9,(905) 357-0266,http://niagarafallsweddingworld.com/,Wedding Venue,,,,,,other,unknown,unknown,indoor,4.4,69,no,yes,https://niagarafallsweddingworld.com/weddings/,no,,no,no,,,85,"Dedicated wedding venue with a clear wedding-focused brand name and dedicated weddings page URL, indicating this is a specialized wedding chapel.",The Little Wedding Chapel on the Lane is a dedicated Niagara Falls wedding chapel offering intimate ceremony services. Perfect for couples seeking a charming chapel setting.,google_places,2026-05-17T23:04:47.409769,2026-05-18T00:55:22.344067+00:00
ChIJx06uoU9D04kRDJwziLROnKQ,Delphi Banquet Facilities,"4414 Portage Rd, Niagara Falls, ON L2E 6A7, Canada",Niagara Falls,ON,L2E 6A7,(905) 354-1477,https://delphibanquets.com/,Wedding Venue,,,,,,banquet hall,unknown,unknown,unknown,4.2,146,no,no,,no,,no,no,,,15,"The weddings page returns a technical error showing the page does not exist or is broken, providing zero wedding information.","Delphi Banquet Facilities appears to be a banquet hall venue, though their weddings page is currently experiencing technical difficulties.",google_places,2026-05-17T23:04:52.821050,2026-05-18T00:55:30.017357+00:00
ChIJmzx_nTlb04kRchGXcSnyzGU,Club Italia Event Centre,"2525 Montrose Rd, Niagara Falls, ON L2H 0T9, Canada",Niagara Falls,ON,L2H 0T9,(905) 374-7388,https://clubitalia.ca/,Wedding Venue,,,,,,banquet hall,unknown,unknown,indoor,4.3,347,no,yes,https://clubitalia.ca/wedding,no,,no,no,,,85,"Venue clearly markets itself as a wedding destination with 'Wedding and Conference Centre' in its official name, dedicated wedding URL path, and wedding-specific portfolio content including wedding cake imagery.",Club Italia Event Centre is Niagara Falls' premier wedding and conference venue offering elegant banquet facilities for your special day.,google_places,2026-05-17T23:04:53.422932,2026-05-18T00:55:43.026117+00:00
ChIJ8cyXSwZb04kRq006OwzVTE8,Polonia Park,"765 York Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 937-1413,,Wedding Venue,,,,,,,,,,4.6,21,no,,,,,,,,,,,,google_places,2026-05-17T23:04:54.019009,
ChIJvfL_ePhP04kRF12DFcD7Qc0,Club Capri,"36 Cleveland St, Thorold, ON L2V 3K4, Canada",Thorold,ON,L2V 3K4,(905) 227-0121,http://www.clubcapri.ca/,Wedding Venue,,,,events@clubcapri.ca,905-227-0121,banquet hall,unknown,unknown,indoor,4.5,191,no,yes,http://www.clubcapri.ca/weddings,no,,no,no,,@clubcaprithorold,65,"Page has technical errors preventing content display, but venue clearly positions itself as a wedding hall with dedicated navigation and branding as a wedding/banquet facility.",Club Capri is a banquet hall in Thorold specializing in weddings and celebrations. Contact their events team to discuss your special day at this dedicated venue.,google_places,2026-05-17T23:04:54.603321,2026-05-18T00:55:52.902415+00:00
ChIJ3YzVSgdQ04kR1DqiCDD9HiU,Club Belvedere,"57 John St, Thorold, ON L2V 2S9, Canada",Thorold,ON,L2V 2S9,(905) 680-5246,http://www.clubbelvedere.ca/,Wedding Venue,,,,,,other,unknown,unknown,unknown,4.6,148,no,yes,http://www.clubbelvedere.ca/weddings,no,,no,no,,,75,"Has a dedicated weddings page at a private club venue, which clearly indicates they host weddings as part of their business, despite limited details visible in the page head content.",Club Belvedere offers wedding celebrations in an exclusive club setting. A private venue dedicated to hosting memorable wedding events for couples.,google_places,2026-05-17T23:04:55.319260,2026-05-18T00:56:01.358416+00:00
ChIJcR-L7ABb04kR97mjFr2w4Qc,Queenston Mile Vineyard,"963 Queenston Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 684-6453,https://www.queenstonmilevineyard.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.7,441,no,yes,https://www.queenstonmilevineyard.com/weddings,no,,no,no,,,75,"Winery with dedicated weddings page URL demonstrates clear wedding business focus, though page content details are not visible in the provided code.",Queenston Mile Vineyard is a Niagara winery offering wedding celebrations in wine country. Their dedicated weddings page signals an established commitment to hosting special events.,google_places,2026-05-17T23:05:00.061469,2026-05-18T00:56:09.540650+00:00
ChIJj3WiVCVf04kRVoEGrzetBlw,Stratus Vineyards,"2059 Niagara Stone Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-1806,http://www.stratuswines.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.6,501,no,no,,no,,no,no,,,70,Premium winery in Niagara region where weddings are standard offering; lacks visible wedding content on homepage but wineries of this caliber typically host weddings.,Stratus Vineyards is a distinguished Niagara winery offering an elegant wine country setting. Contact them directly to inquire about wedding availability.,google_places,2026-05-17T23:05:00.639126,2026-05-18T00:56:29.686129+00:00
ChIJkSMJK-xY04kRJPootH8cj8w,Konzelmann Estate Winery,"1096 Lakeshore Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 935-2866,http://www.konzelmann.ca/,Wedding Venue,,,,,,winery,unknown,unknown,both,4.4,1528,no,yes,https://konzelmann.ca/events/weddings/,unknown,,no,no,,,85,"Established lakefront winery with dedicated weddings page, professional copy emphasizing elegance and experienced event team, positioned as distinctive wedding venue.",Historic lakefront winery offering elegant weddings with Lake Ontario views. Experienced hospitality team provides first-class service for unforgettable celebrations.,google_places,2026-05-17T23:05:01.331372,2026-05-18T00:56:39.193495+00:00
ChIJvUNawAFb04kRUch4Ui5chak,Chateau des Charmes Wines,"1025 York Rd, Niagara-on-the-Lake, ON L0S 1P0, Canada",Niagara-on-the-Lake,ON,L0S 1P0,(905) 262-4219,http://www.chateaudescharmes.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.7,929,no,yes,http://www.chateaudescharmes.com/private-events/weddings,no,,no,no,,,75,"Established winery with dedicated weddings page in navigation showing clear wedding business presence, though specific details are not visible in the page HTML.",Historic winery estate in Niagara offering elegant wedding celebrations surrounded by vineyards. A distinguished venue for couples seeking wine country romance.,google_places,2026-05-17T23:05:01.919637,2026-05-18T00:56:50.779247+00:00
ChIJjaV2835c04kRrtmPib08qbc,Ravine Vineyard Estate Winery,"1366 York Rd, St. Davids, ON L0S 1P0, Canada",Niagara-on-the-Lake,ON,L0S 1P0,(905) 262-8463,http://www.ravinevineyard.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.5,1260,no,no,,no,,no,no,,,85,"Ravine Vineyard is a well-known estate winery that actively hosts weddings, though specific wedding details are not visible on this homepage.",Ravine Vineyard Estate Winery offers a stunning wine country setting for celebrations. This premier Niagara vineyard provides an elegant backdrop for your special day.,google_places,2026-05-17T23:05:02.630933,2026-05-18T00:57:08.653440+00:00
ChIJk5F0Zgxf04kRkzFiwNqCvE8,Two Sisters Vineyards,"240 John St E, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-0592,https://www.twosistersvineyards.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.2,1571,no,yes,https://www.twosistersvineyards.com/weddings-proposals/,no,,no,no,,@twosisters_vineyards,75,"Winery with dedicated weddings page and clear wedding focus indicated by URL structure and page title, though detailed content is not visible in the HTML.",Two Sisters Vineyards offers a picturesque winery setting for weddings and proposals. This vineyard venue combines natural beauty with wine country charm.,google_places,2026-05-17T23:05:03.214529,2026-05-18T00:57:17.027118+00:00
ChIJUQZrWqdf04kRCKhLt_rGu-s,Peller Estates Winery And Restaurant,"290 John St E, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(888) 673-5537,https://www.peller.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.3,2427,no,no,,no,,no,no,,@pellerwines,75,"Established winery and restaurant in Niagara-on-the-Lake, a premier wedding destination; wineries of this caliber typically host weddings even without explicit homepage content.",Elegant Niagara-on-the-Lake winery with restaurant and event spaces. A prestigious estate setting ideal for couples seeking vineyard romance.,google_places,2026-05-17T23:05:03.799854,2026-05-18T00:57:34.796380+00:00
ChIJmbE3TqZf04kRLadV2M6kZOk,Riverbend Inn & Vineyard,"16104 Niagara River Pkwy, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-2270,http://www.riverbendinn.ca/,Wedding Venue,,,,,,hotel,unknown,yes,unknown,4.3,571,no,no,,no,,no,no,,,75,"Georgian mansion inn with 21 rooms, gourmet restaurant, 17 acres of vineyards and manicured gardens in Niagara wine country is a classic wedding venue type despite limited wedding-specific content on this homepage.","Georgian mansion set on 17 vineyard acres in Niagara-on-the-Lake. Featuring 21 guest rooms, gourmet dining, and manicured gardens ideal for romantic celebrations.",google_places,2026-05-17T23:05:04.385218,2026-05-18T00:57:54.294736+00:00
ChIJ-6MUTv1f04kRRScIZcWeIgM,Stone Eagle Winery,"2080 Niagara Stone Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-5576,https://www.stoneeaglewinery.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.7,69,no,no,,no,,no,no,,,70,"Winery from the visionaries behind Two Sisters Vineyards emphasizing wine and culinary excellence, which strongly suggests event and wedding capabilities typical of established winery venues.","Stone Eagle Winery brings wine and culinary excellence to life. From the team behind Two Sisters Vineyards, this winery offers an elegant setting.",google_places,2026-05-17T23:05:04.969330,2026-05-18T00:58:05.999753+00:00
ChIJ8RpN3AlF04kRvpbgIGOtfwc,Lundy Manor Wine Cellars,"9941 Lundy's Ln, Niagara Falls, ON L2H 0T8, Canada",Niagara Falls,ON,L2H 0T8,(905) 354-6999,https://lundymanor.ca/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.7,142,no,yes,https://lundymanor.ca/weddings,no,,no,no,,,85,Winery with dedicated weddings page and clear wedding focus evidenced by breadcrumb trail and multilingual wedding content targeting couples.,"Lundy Manor Wine Cellars offers elegant vineyard weddings with on-site ceremony, photography, and reception services. Their resident wedding specialists design unique celebrations.",google_places,2026-05-17T23:05:05.534323,2026-05-18T00:58:16.490220+00:00
ChIJC_fObENc04kRlpQShq-27p8,Colaneri Estate Winery,"348 Concession 6 Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 682-2100,http://www.colaneriwines.com/,Wedding Venue,,,,,,winery,unknown,unknown,unknown,4.4,584,no,no,,no,,no,no,,@colaneriestatewinery,55,"Estate winery in Niagara-on-the-Lake with beautiful property suitable for events, but no wedding-specific content visible on homepage analyzed.",Family-owned estate winery on St. David's Bench in Niagara-on-the-Lake. Beautiful vineyard setting with guided tours and premium wines in Niagara's wine region.,google_places,2026-05-17T23:05:06.122661,2026-05-18T00:58:38.914359+00:00
ChIJuapqkFlQ04kRV8UsuKPQ2iM,LOFT 123 event venue,"123 Queenston St. (Upper Level), St. Catharines, ON L2R 2Z6, Canada",St. Catharines,ON,L2R 2Z6,(905) 397-7312,http://www.loft123.ca/,Wedding Venue,,,,,,other,unknown,unknown,indoor,4.6,60,no,no,,no,,no,no,,,35,"The venue name includes 'event venue' which suggests it hosts events including weddings, but the provided page content contains only HTML structure with no actual wedding-specific content visible.",LOFT 123 is an event venue space that may accommodate weddings and private celebrations. Contact them directly for availability and details.,google_places,2026-05-17T23:05:11.565279,2026-05-18T00:58:51.754006+00:00
ChIJScwOZb9F04kR2z-_gqRphpI,Aria Venue,"6200 Thorold Townline Rd, Niagara Falls, ON L2H 0W3, Canada",Niagara Falls,ON,L2H 0W3,(289) 259-3859,https://www.ariavenue.ca/,Wedding Venue,,,,,,banquet hall,unknown,unknown,unknown,4.4,32,no,no,,no,,no,no,,,45,"Generic event venue with title 'Perfect Event Venue for Any Occasion' but no specific wedding content, capacity, packages, or coordinator information visible on homepage.",Aria Venue is an event space accommodating various occasions. Contact them directly to discuss your wedding vision and available services.,google_places,2026-05-17T23:05:12.160659,2026-05-18T00:59:10.195160+00:00
ChIJ_QPLyvBa04kRW9IL73-PL3Y,White Oaks Conference Resort and Spa,"253 Taylor Rd, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(800) 263-5766,http://www.whiteoaksresort.com/,Wedding Venue,,,,,,resort,unknown,yes,unknown,4.7,6704,no,yes,https://www.whiteoaksresort.com/weddings/,unknown,,no,unknown,,@white_oaks,92,"Premier resort with dedicated weddings page, professional SEO optimization for wedding searches, and clear positioning as a Niagara-on-the-Lake wedding destination with accommodations.",White Oaks Resort & Spa offers elegant Niagara-on-the-Lake weddings with full resort amenities. Your perfect event partner for a dream celebration.,google_places,2026-05-17T23:05:14.914328,2026-05-18T00:59:19.638961+00:00
ChIJxZkNP3Bf04kRUpqx25JWR0k,124 on Queen Hotel and Spa,"124 Queen St, Niagara-on-the-Lake, ON L0S 1J0, Canada",Niagara-on-the-Lake,ON,L0S 1J0,(905) 468-4552,https://www.124queen.com/,Wedding Venue,,,,,,hotel,unknown,yes,both,4.7,1236,no,yes,https://124queen.com/niagara-on-the-lake-weddings/,no,,no,no,,,75,"Boutique hotel with dedicated weddings page and SEO-optimized wedding content mentioning custom menus, personalized planning, and unique venues, though specific details are limited.",124 on Queen Hotel and Spa offers intimate Niagara-on-the-Lake wedding experiences with custom menus and personalized planning in a boutique setting.,google_places,2026-05-17T23:05:15.488822,2026-05-18T00:59:34.954300+00:00
ChIJJcHHnXxD04kR2zLLE9ZCKmI,Wedding Company of Niagara (The),"6053 Franklin Ave, Niagara Falls, ON L2G 4Z1, Canada",Niagara Falls,ON,L2G 4Z1,(905) 371-3695,http://www.weddingcompanyniagara.com/,Wedding Venue,,,,,,other,unknown,unknown,unknown,4.7,142,no,yes,http://www.weddingcompanyniagara.com/wedding,no,,no,no,,,85,"The company name itself is 'Wedding Company of Niagara' and has a dedicated /wedding page URL, indicating this is a wedding-focused business even though page content didn't fully load.",A Niagara-based wedding company specializing in creating memorable celebrations. Dedicated to helping couples plan their perfect wedding day in the region.,google_places,2026-05-17T23:05:28.626767,2026-05-18T00:59:45.501581+00:00
ChIJ8eUl6gpM04kRym61NiQbSeo,Woodland Weddings,"1821 Effingham St, Ridgeville, ON L0S 1M0, Canada",Pelham,ON,L0S 1M0,(289) 669-0211,http://www.woodlandweddings.ca/%20https://kettlehillfarm.myshopify.com/,Wedding Venue,,,,,,,,,,5,22,no,,,,,,,,,0,Website unreachable,,google_places,2026-05-17T23:05:30.416310,2026-05-18T00:59:48.198229+00:00
ChIJsd_bE3VD04kRRCWNJsqqIwA,Falls View Hose Brigade,"5786 Dunn St, Niagara Falls, ON L2G 2N7, Canada",Niagara Falls,ON,L2G 2N7,(289) 228-9165,http://hosebrigade.com/,Wedding Venue,,,,,,other,unknown,unknown,unknown,4.5,59,no,no,,no,,no,no,,,15,Website appears incomplete with only CSS/font data visible; no actual wedding or venue content could be analyzed from the provided HTML.,Falls View Hose Brigade appears to be a historic fire brigade building. Wedding and events information could not be confirmed from available content.,google_places,2026-05-17T23:05:32.388103,2026-05-18T01:00:10.604053+00:00
ChIJX5MyYqBq04kRrhd55t4vSKI,Elope Niagara Little Log Wedding Chapel and Drive through kiosk,"3787 Switch Rd, Stevensville, ON L0S 1S0, Canada",Fort Erie,ON,L0S 1S0,(905) 382-1490,http://www.elopeniagara.com/,Wedding Venue,,,,,,other,unknown,unknown,both,5,325,no,yes,http://www.elopeniagara.com/wedding,yes,Wedding chapel and drive-through ceremony options for elopements,no,no,,,85,"Specialized wedding chapel venue with weddings as primary business focus, offering unique elopement services including drive-through ceremonies and dedicated chapel space.",Intimate wedding chapel specializing in elopements and small ceremonies in Niagara. Features a charming log chapel and unique drive-through wedding service.,google_places,2026-05-17T23:05:33.566978,2026-05-18T01:00:20.675273+00:00
